Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.09534247075103	73	|The voice was almost tremulous with enthusiasm . |	|` You really know where you are . |	|For the first time in history . ' |	1	DEFAULT									
0.712203996277044	31	|It was hard to say . |	|And anyhow the question did n't arise ; in this year of stability , A. F. 632 , it did n't occur to you to ask it . ' |	|I shall begin at the beginning , ' said the D.H.C. and the more zealous students recorded his intention in their notebooks : Begin at the begin - ning . |	0										
0.808814495929661	119	|In the Bottling Room all was harmonious bustle and ordered activity . |	|Flaps of fresh sow 's peritoneum ready cut to the proper size came shooting up in little lifts from the Organ Store in the sub-basement . |	|Whizz and then , click ! |	0										
0.67481263224141	121	|Whizz and then , click ! |	|the lift-hatches hew open ; the bottle-liner had only to reach out a hand , take the flap , insert , smooth-down , and be - fore the lined bottle had had time to travel out of reach along the end - less band , whizz , click ! |	|another flap of peritoneum had shot up from the depths , ready to be slipped into yet another bottle , the next of that slow interminable procession on the band . |	0										
0.508256680412854	72	|` Ninety-six identical twins working ninety-six identical machines ! ' |	|The voice was almost tremulous with enthusiasm . |	|` You really know where you are . |	0										
0.602734816011765	262	|In a gap between two tunnels , a nurse was delicately probing with a long fine syringe into the gelatinous contents of a passing bottle . |	|The students and their guides stood watching her for a few moments in si - lence . |	|` Well , Lenina , ' said Mr. Foster , when at last she withdrew the syringe and straightened herself up . |	0										
0.994828864210668	68	|` Bokanovsky 's Process is one of the major instruments of social stabil - ity ! ' |	|Major instruments of social stability . |	|Standard men and women ; in uniform batches . |	0										
0.819397718658417	281	|` To improve their sense of balance , ' Mr. Foster explained . |	|` Doing repairs on the outside of a rocket in mid-air is a ticklish job . |	|We slacken off the circu - lation when they 're right way up , so that they 're half starved , and double the flow of surrogate when they 're upside down . |	0										
0.641031973891788	275	|We immunize the fish against the future man 's diseases . ' |	|Then , turning back to Lenina , ` Ten to five on the roof this afternoon , ' he said , ` as usual . ' |	|` Charming , ' said the Director once more , and , with a final pat , moved away after the others . |	2	Lenina	The Director								
0.957504396708411	249	|Mr. Foster sighed and shook his head . |	|Their wanderings through the crimson twilight had brought them to the neighborhood of Metre 170 on Rack 9 . |	|From this point onwards Rack 9 was enclosed and the bottle performed the remainder of their journey in a kind of tunnel , interrupted here and there by openings two or three metres wide . |	0										
0.930308296486512	97	|The ruddy young man approached . |	|` Can you tell us the record for a single ovary , Mr. Foster ? ' |	|` Sixteen thousand and twelve in this Centre , ' Mr. Foster replied with - out hesitation . |	1	Mr. Foster									
0.215554416212271	152	|The bulging flanks of row on receding row and tier above tier of bottles glinted with innumerable rubies , and among the rubies moved the dim red spectres of men and women with purple eyes and all the symptoms of lupus . |	|The hum and rattle of machinery faintly stirred the air . |	|` Give them a few figures , Mr. Foster , ' said the Director , who was tired of talking . |	0										
0.535548014907787	279	|The first of a batch of two hundred and fifty embryonic rocket-plane engineers was just passing the eleven hundred metre mark on Rack 3 . |	|A special mechanism kept their containers in constant rotation . |	|` To improve their sense of balance , ' Mr. Foster explained . |	0										
0.123499587688385	13	|Straight from the horse 's mouth . |	|It was a rare privilege . |	|The D. H. C. for Central London always made a point of personally conducting his new students round the various departments . |	0										
0.5445601527499	128	|` Eighty-eight cubic metres of card-index , ' said Mr. Foster with relish , as they entered . |	|` Containing all the relevant information , ' added the Director . |	|` Brought up to date every morning . ' |	1	The Director									
0.284628503353147	102	|But of course they 've done much better , ' he rattled on , ` in some of the tropi - cal Centres . |	|Singapore has often produced over sixteen thousand five hundred ; and Mombasa has actually touched the seventeen thousand mark . |	|But then they have unfair advantages . |	0										
0.110238945763742	294	|We must go up to the Nurseries before the children have finished their afternoon sleep . ' |	|Mr. Foster was disappointed . |	|` At least one glance at the Decanting Room , ' he pleaded . |	1	Mr. Foster									
0.91589127026506	254	|Coolness was wedded to dis - comfort in the form of hard X-rays . |	|By the time they were decanted the embryos had a horror of cold . |	|They were predestined to emigrate to the tropics , to be miner and acetate silk spinners and steel workers . |	0										
0.956437187239644	140	|` The Predestinators send in their figures to the Fertilizers . ' |	|` Who give them the embryos they ask for . ' |	|` And the bottles come in here to be predestined in detail . ' |	0										
0.740312556681598	236	|Mr. Foster 's enthusiasm was in - fectious . |	|He became rather technical ; spoke of the abnormal endocrine co - ordination which made men grow so slowly ; postulated a germinal mu - tation to account for it . |	|Could the effects of this germinal mutation be undone ? |	1	Mr. Foster									
0.708980500400173	101	|` Sixteen thousand and twelve ; in one hundred and eighty-nine batches of identicals . |	|But of course they 've done much better , ' he rattled on , ` in some of the tropi - cal Centres . |	|Singapore has often produced over sixteen thousand five hundred ; and Mombasa has actually touched the seventeen thousand mark . |	1	DEFAULT									
0.53890084180674	83	|` But , alas , ' the Director shook his head , ` we ca n't bokanovskify indefi - nitely . ' |	|Ninety-six seemed to be the limit ; seventy-two a good average . |	|From the same ovary and with gametes of the same male to manufacture as many batches of identical twins as possible-that was the best -LRB- sadly a second best -RRB- that they could do . |	0										
0.169584569690045	1	|Chapter One A SQUAT grey building of only thirty-four stories . |	|Over the main en - trance the words , CENTRAL LONDON HATCHERY AND CONDITIONING CENTRE , and , in a shield , the World State 's motto , COMMUNITY , IDEN - TITY , STABILITY . |	|The enormous room on the ground floor faced towards the north . |	0										
0.969979796478092	298	|The Director smiled indulgently . |	|` Just one glance . ' |	|Chapter Two MR. FOSTER was left in the Decanting Room . |	0										
0.456265560434499	167	|Independent existence-so called . |	|` But in the interval , ' Mr. Foster concluded , ` we 've managed to do a lot to them . |	|Oh , a very great deal . ' |	1	Mr. Foster									
0.110698852764645	100	|He spoke very quickly , had a vivacious blue eye , and took an evident pleasure in quoting figures . |	|` Sixteen thousand and twelve ; in one hundred and eighty-nine batches of identicals . |	|But of course they 've done much better , ' he rattled on , ` in some of the tropi - cal Centres . |	0										
0.798960197912784	14	|It was a rare privilege . |	|The D. H. C. for Central London always made a point of personally conducting his new students round the various departments . |	|` Just to give you a general idea , ' he would explain to them . |	1	D.H.C.									
0.183900785418726	127	|No longer anonymous , but named , identified , the procession marched slowly on ; on through an opening in the wall , slowly on into the Social Predestination Room . |	|` Eighty-eight cubic metres of card-index , ' said Mr. Foster with relish , as they entered . |	|` Containing all the relevant information , ' added the Director . |	1	Mr. Foster									
0.327729622294161	217	|` The lower the caste , ' said Mr. Foster , ` the shorter the oxygen . ' |	|The first organ affected was the brain . |	|After that the skeleton . |	0										
0.706583660926507	166	|One circuit of the cellar at ground level , one on the first gallery , half on the second , and on the two hundred and sixty-seventh morn - ing , daylight in the Decanting Room . |	|Independent existence-so called . |	|` But in the interval , ' Mr. Foster concluded , ` we 've managed to do a lot to them . |	0										
0.864610679919769	15	|The D. H. C. for Central London always made a point of personally conducting his new students round the various departments . |	|` Just to give you a general idea , ' he would explain to them . |	|For of course some sort of general idea they must have , if they were to do their work intelligently-though as little of one , if they were to be good and happy members of society , as possible . |	1	D.H.C.									
0.390047974667303	180	|Spoke of those gradually increasing doses of pituitary administered during the final ninety-six metres of their course . |	|Described the artificial maternal cir - culation installed in every bottle at Metre 112 ; showed them the reser - voir of blood-surrogate , the centrifugal pump that kept the liquid mov - ing over the placenta and drove it through the synthetic lung and waste product filter . |	|Referred to the embryo 's troublesome tendency to anaemia , to the massive doses of hog 's stomach extract and foetal foal 's liver with which , in consequence , it had to be supplied . |	0										
0.572261909519317	282	|` Doing repairs on the outside of a rocket in mid-air is a ticklish job . |	|We slacken off the circu - lation when they 're right way up , so that they 're half starved , and double the flow of surrogate when they 're upside down . |	|They learn to associate topsy-turvydom with well-being ; in fact , they 're only truly happy when they 're standing on their heads . |	0										
0.929571508460931	235	|murmured the students . |	|Mr. Foster 's enthusiasm was in - fectious . |	|He became rather technical ; spoke of the abnormal endocrine co - ordination which made men grow so slowly ; postulated a germinal mu - tation to account for it . |	1	Mr. Foster									
0.294683558627022	20	|` To-morrow , ' he would add , smiling at them with a slightly menacing geniality , ` you 'll be settling down to serious work . |	|You wo n't have time for generalities . |	|Meanwhile ... ' Meanwhile , it was a privilege . |	1	DEFAULT									
0.609468264798632	17	|For of course some sort of general idea they must have , if they were to do their work intelligently-though as little of one , if they were to be good and happy members of society , as possible . |	|For particulars , as every one knows , make for virtue and happiness ; generalities are intellectu - ally necessary evils . |	|Not philosophers but fret-sawyers and stamp col - lectors compose the backbone of society . |	0										
0.662818975999685	71	|The whole of a small factory staffed with the products of a single bokanovskified egg . |	|` Ninety-six identical twins working ninety-six identical machines ! ' |	|The voice was almost tremulous with enthusiasm . |	0										
0.660916958757606	164	|Two hundred and sixty-seven days at eight metres a day . |	|Two thousand one hundred and thirty-six metres in all . |	|One circuit of the cellar at ground level , one on the first gallery , half on the second , and on the two hundred and sixty-seventh morn - ing , daylight in the Decanting Room . |	0										
0.155812400417245	92	|They could make sure of at least a hundred and fifty mature eggs within two years . |	|Fertilize and bo - kanovskify-in other words , multiply by seventy-two-and you get an average of nearly eleven thousand brothers and sisters in a hundred and fifty batches of identical twins , all within two years of the same age . |	|` And in exceptional cases we can make one ovary yield us over fifteen thousand adult individuals . ' |	0										
0.360871879475113	91	|But Podsnap 's Technique had immensely ac - celerated the process of ripening . |	|They could make sure of at least a hundred and fifty mature eggs within two years . |	|Fertilize and bo - kanovskify-in other words , multiply by seventy-two-and you get an average of nearly eleven thousand brothers and sisters in a hundred and fifty batches of identical twins , all within two years of the same age . |	0										
0.274580481375372	8	|Only from the yellow barrels of the microscopes did it borrow a certain rich and living substance , lying along the polished tubes like butter , streak after luscious streak in long recession down the work tables . |	|` And this , ' said the Director opening the door , ` is the Fertilizing Room . ' |	|Bent over their instruments , three hundred Fertilizers were plunged , as the Director of Hatcheries and Conditioning entered the room , in the scarcely breathing silence , the absent-minded , soliloquizing hum or whistle , of absorbed concentration . |	1	The Director									
0.585212849255357	85	|From the same ovary and with gametes of the same male to manufacture as many batches of identical twins as possible-that was the best -LRB- sadly a second best -RRB- that they could do . |	|And even that was difficult . |	|` For in nature it takes thirty years for two hundred eggs to reach ma - turity . |	0										
0.765622344296409	120	|Flaps of fresh sow 's peritoneum ready cut to the proper size came shooting up in little lifts from the Organ Store in the sub-basement . |	|Whizz and then , click ! |	|the lift-hatches hew open ; the bottle-liner had only to reach out a hand , take the flap , insert , smooth-down , and be - fore the lined bottle had had time to travel out of reach along the end - less band , whizz , click ! |	0										
